PlayerId,Number,Name,PositionId,BirthDate,Nationality,Height,FootId,Value,ValueUnitId,Age,TeamId
893,93,Mustafa Emre Yalcinkaya,4,25 Kas 2002,Türkiye,-,2,50,1,20,30
894,92,Atakan Cangöz,5,30-Mar-92,Türkiye,"1,75m",2,100,1,31,30
895,14,Michal Nalepa,6,24-Mar-95,Polonya,"1,70m",2,350,1,28,30
896,6,Ferhat Yazgan,6,20 Eki 1992,Türkiye,"1,83m",2,200,1,30,30
897,8,Atakan Akkaynak,6,5 Oca 1999,Almanya,"1,81m",2,150,1,24,30
898,19,Murat Yildirim,6,18-May-87,Türkiye,"1,70m",2,100,1,36,30
899,10,Gökhan Karadeniz,7,2-May-90,Türkiye,"1,78m",1,200,1,33,30
900,66,Massis Gülük,7,31 Ara 2002,Belçika,-,2,150,1,20,30
901,11,Suat Kaya,8,15 Nis 1999,Türkiye,"1,80m",2,200,1,24,30
902,48,Ozan Sol,8,13 Haz 1993,Türkiye,"1,78m",2,100,1,30,30
903,29,Geraldo,9,23 Kas 1991,Angola,"1,70m",1,300,1,31,30
904,7,Ahmet Ilhan Özek,9,1 Oca 1988,Türkiye,"1,81m",3,50,1,35,30
905,79,Ahmet Sagat,11,27-May-96,Türkiye,"1,87m",3,700,1,27,30
906,9,Thomas Verheydt,11,24 Oca 1992,Hollanda,"1,92m",2,500,1,31,30
907,17,Eren Aydin,11,12 Şub 2003,Türkiye,"1,83m",2,300,1,20,30
908,99,Sinan Kurumus,11,2 Ağu 1994,Türkiye,"1,87m",1,200,1,29,30
909,1,Erzhan Tokotaev,1,17 Tem 2000,Kırgızistan,"1,89m",2,300,1,23,31
910,45,Aydin Bag,1,5 Eyl 1993,Türkiye,"1,86m",2,225,1,30,31
911,29,Emre Yar,1,29-May-03,Türkiye,"1,87m",2,10,1,20,31
912,5,Pape-Alioune Ndiaye,2,4 Şub 1998,Fransa,"2,03m",1,250,1,25,31
913,3,Diogo Coelho,2,14 Eyl 1993,Portekiz,"1,84m",2,150,1,30,31
914,27,Mehmet Yigit,2,24 Haz 1991,Türkiye,"1,90m",2,150,1,32,31
915,4,Urie-Michel Mboula,2,30 Nis 2003,Gabon,"1,85m",1,50,1,20,31
916,93,Baris Gök,3,4 Eyl 1993,Türkiye,"1,72m",1,225,1,30,31
917,52,Hüsamettin Tut,3,1 Oca 1991,Türkiye,"1,71m",1,25,1,32,31
918,61,Semih Karadeniz,4,2 Tem 1996,Türkiye,"1,78m",2,175,1,27,31
919,21,Seyit Gazanfer,4,5 Eyl 1998,Türkiye,"1,80m",2,150,1,25,31
920,66,Jospin Nshimirimana,5,12 Ara 2001,Burundi,"1,85m",2,350,1,21,31
921,8,Cumali Bisi,5,15 Haz 1993,Türkiye,"1,76m",2,175,1,30,31
922,6,Adem Eren Kabak,5,12 Ara 2000,Türkiye,"1,85m",2,150,1,22,31
923,23,Baran Aksaka,5,29 Oca 2003,Türkiye,"1,78m",2,75,1,20,31
924,7,Abdullah Aydin,6,18 Ara 2000,Türkiye,"1,75m",2,450,1,22,31
925,13,Godfred Donsah,6,7 Haz 1996,Gana,"1,75m",2,425,1,27,31
926,20,Hüseyin Erkan,6,18 Eyl 2000,Türkiye,"1,82m",3,25,1,23,31
927,10,Olivier Thill,7,17 Ara 1996,Lüksemburg,"1,76m",2,1,2,26,31
928,74,Mert Capar,8,14 Tem 1997,Türkiye,"1,65m",2,200,1,26,31
929,11,Baris Ekincier,9,24-Mar-99,Türkiye,"1,81m",3,150,1,24,31
930,17,Cenk Sahin,9,22 Eyl 1994,Türkiye,"1,79m",1,150,1,29,31
931,47,Rogers Mato,9,10 Eki 2003,Uganda,-,2,-,,20,31
932,99,Joaquín Ardaiz,11,11 Oca 1999,Uruguay,"1,86m",1,700,1,24,31
933,35,Al Hassan Touré,11,30-May-00,Avustralya,"1,85m",2,300,1,23,31
934,9,Muhammet Arslantas,11,27 Oca 2001,Türkiye,"1,88m",2,75,1,22,31
935,13,Orkun Özdemir,1,23 Nis 1995,Türkiye,-,,600,1,28,32
936,1,Ertugrul Cetin,1,21 Nis 2003,Türkiye,"1,88m",2,150,1,20,32
937,99,Atalay Gökce,1,20 Haz 2003,Türkiye,"1,91m",2,50,1,20,32
938,-,Ahmet Cevat Varol,1,11 Şub 2001,Türkiye,"1,89m",2,25,1,22,32
939,5,Shaocong Wu,2,20-Mar-00,Çin,"1,92m",1,450,1,23,32
940,24,Alperen Babacan,2,18 Tem 1997,Türkiye,"1,85m",2,225,1,26,32
941,15,Francis Nzaba,2,17 Tem 2002,Kongo,"1,78m",2,150,1,21,32
942,23,Yigit Efe Demir,2,2 Ağu 2004,Türkiye,"1,93m",2,50,1,19,32
943,17,Yasin Güreler,3,2 Tem 1991,Türkiye,"1,87m",1,225,1,32,32
944,60,Özgür Cek,3,3 Oca 1991,Türkiye,"1,74m",1,25,1,32,32
945,77,Ugur Akdemir,4,22 Eyl 1988,Türkiye,"1,75m",2,50,1,35,32
946,6,Bugra Cagiran,5,1 Oca 1995,Türkiye,"1,78m",2,250,1,28,32
947,-,Mert Kabasakal,5,2-May-04,Türkiye,"1,80m",2,75,1,19,32
948,7,Enes Keskin,6,4 Haz 2001,Türkiye,"1,85m",2,325,1,22,32
949,8,Erdal Öztürk,6,7 Şub 1996,Almanya,"1,72m",1,200,1,27,32
950,22,Sambou Yatabaré,6,2-Mar-89,Mali,"1,90m",2,200,1,34,32
951,35,Musa Cagiran,6,17 Kas 1992,Türkiye,"1,85m",2,125,1,30,32
952,87,Abdullah Durak,6,1 Nis 1987,Türkiye,"1,81m",2,50,1,36,32
953,20,Ensar Kemaloglu,6,5 Eki 1998,Türkiye,"1,77m",2,-,,25,32
954,25,Eralp Aydin,6,26 Şub 2004,Türkiye,-,2,-,,19,32
955,42,Tiago Rodrigues,7,29 Oca 1992,Portekiz,"1,77m",2,275,1,31,32
956,88,Chukwuma Akabueze,7,6-May-89,Nijerya,"1,80m",1,25,1,34,32
957,89,Amilton,8,12 Ağu 1989,Brezilya,"1,72m",2,400,1,34,32
958,72,Muhammed Ertürk,9,3 Oca 1994,Türkiye,"1,68m",2,75,1,29,32
959,-,Mirac Asiltekin,9,14 Tem 2003,Türkiye,"1,88m",1,-,,20,32
960,10,Olarenwaju Kayode,11,8-May-93,Nijerya,"1,76m",2,1.3,2,30,32
961,9,Mustapha Yatabaré,11,26 Oca 1986,Mali,"1,86m",2,150,1,37,32
962,91,Melih Bostan,11,8 Nis 2004,Türkiye,"1,73m",2,100,1,19,32
963,61,Oltan Karakullukcu,11,7 Tem 1991,Türkiye,"1,88m",2,50,1,32,32
964,1,Caglar Akbaba,1,17-Mar-95,Türkiye,"1,87m",2,400,1,28,33
965,25,Bartu Kulbilge,1,21 Haz 2003,Türkiye,"1,89m",2,100,1,20,33
966,99,Ismail Cipe,1,5 Oca 1995,Türkiye,"1,97m",2,25,1,28,33
967,12,Arda Yazici,1,11 Ara 2004,Türkiye,"1,93m",1,-,,18,33
968,13,Naby Oularé,2,6 Ağu 2002,Gine,"1,77m",2,500,1,21,33
969,14,Onur Ulas,2,13-Mar-97,Türkiye,"1,85m",1,500,1,26,33
970,5,Veaceslav Posmac,2,7 Kas 1990,Moldova,"1,92m",2,250,1,32,33
971,23,Mustafa Sengül,2,8 Tem 1999,Türkiye,"1,87m",2,175,1,24,33
972,45,Kerem Paykoc,2,20 Ağu 2003,Türkiye,"1,88m",1,75,1,20,33
973,55,Ercan Coskun,3,16 Nis 1995,Türkiye,"1,79m",1,175,1,28,33
974,35,Batuhan Isciler,3,10-Mar-95,Türkiye,"1,78m",1,100,1,28,33
975,17,Hakan Bilgic,4,30 Eki 1992,Türkiye,"1,84m",2,250,1,30,33
976,6,Oguz Kagan Güctekin,5,6 Nis 1999,Türkiye,"1,73m",2,350,1,24,33
977,8,Kubilay Sönmez,5,17 Haz 1994,Türkiye,"1,83m",2,125,1,29,33
978,16,Guy-Michel Landel,6,3 Tem 1990,Gine,"1,73m",2,100,1,33,33
979,75,Abdoulaye Diarrassouba,6,14 Kas 2002,Fildişi Sahili,"1,75m",2,100,1,20,33
980,11,Idrissa Camara,8,18 Haz 1998,Senegal,"1,79m",2,500,1,25,33
981,10,Safa Kinali,8,23 Nis 1999,Türkiye,"1,81m",2,225,1,24,33
982,7,Berk Yildiz,8,9 Oca 1996,Türkiye,"1,78m",1,200,1,27,33
983,42,Seref Özcan,8,8 Haz 1996,Türkiye,"1,66m",2,125,1,27,33
984,47,Tolunay Artuc,8,11 Haz 2005,Türkiye,"1,84m",,-,,18,33
985,21,Joel Kayamba,9,17 Nis 1992,Kongo DC,"1,77m",2,250,1,31,33
986,77,Arda Köksal,9,29-May-01,Türkiye,"1,73m",2,150,1,22,33
987,26,Bevic Moussiti-Oko,11,28 Oca 1995,Kongo,"1,84m",2,500,1,28,33
988,9,Adel Bettaieb,11,28 Oca 1997,Tunus,"1,84m",2,175,1,26,33
989,33,Furkan Demir,11,16 Nis 1998,Türkiye,"1,83m",2,150,1,25,33
990,1,Ömercan Avci,1,23 Eki 1998,Türkiye,"1,90m",2,175,1,24,34
991,71,Metin Ucar,1,7 Nis 1991,Türkiye,"1,80m",2,175,1,32,34
992,25,Batuhan Atac,1,1 Eki 2001,Türkiye,"1,93m",1,25,1,22,34
993,15,Arda Sengül,2,11 Ara 1998,Türkiye,"1,85m",1,300,1,24,34
994,41,Hasim Sarman,2,24 Oca 2003,Türkiye,"1,89m",2,125,1,20,34
995,89,Erkam Resmen,2,29 Kas 1989,Türkiye,"1,79m",2,100,1,33,34
996,4,Mert Kula,2,1 Oca 1995,Türkiye,"1,88m",1,75,1,28,34
997,3,Muharrem Cinan,3,13-May-98,Türkiye,"1,79m",1,425,1,25,34
998,66,Turan Tuzlacik,3,2-Mar-01,Hollanda,"1,87m",1,-,,22,34
999,35,Bahadir Yildirim,4,12 Oca 2002,Türkiye,"1,81m",2,125,1,21,34
1000,6,Erkam Develi,5,3 Eyl 1999,Türkiye,"1,80m",2,150,1,24,34
1001,17,Elvis Nyarko,5,16 Nis 2003,Gana,-,,-,,20,34
1002,36,Orhan Nahirci,5,11 Oca 2000,Türkiye,"1,95m",2,-,,23,34
1003,8,Sahverdi Cetin,6,28 Eyl 2000,Almanya,"1,74m",2,375,1,23,34
1004,26,Özer Özdemir,6,5 Şub 1998,Türkiye,"1,78m",2,175,1,25,34
1005,20,Bilal Budak,6,7 Ara 2003,Türkiye,"1,82m",2,125,1,19,34
1006,27,Enes Cinar,6,26 Şub 1998,Türkiye,"1,86m",2,25,1,25,34
1007,22,Halil Can Ayan,6,26 Şub 2002,Türkiye,"1,83m",1,-,,21,34
1008,11,Jurgen Bardhi,7,6 Kas 1997,Arnavutluk,"1,81m",2,700,1,25,34
1009,19,Uerdi Mara,7,30 Oca 1999,Arnavutluk,"1,78m",1,200,1,24,34
1010,23,Musa Caner Aktas,8,10 Oca 1998,Türkiye,"1,71m",1,250,1,25,34
1011,7,Gboly Ariyibi,8,18 Oca 1995,İngiltere,"1,83m",2,225,1,28,34
1012,14,Moustapha Camara,8,5 Haz 2003,Senegal,"1,84m",2,100,1,20,34
1013,9,Melih Inan,9,15 Şub 1999,Türkiye,"1,83m",2,500,1,24,34
1014,33,Christian Alex,9,23 Şub 2004,Nijerya,-,1,50,1,19,34
1015,10,Malaly Dembélé,11,17 Haz 1997,Fransa,"1,84m",2,550,1,26,34
1016,99,Koray Kilinc,11,4-Mar-00,Türkiye,"1,92m",1,200,1,23,34
1017,69,Kevin Mayi,11,14 Oca 1993,Gabon,"1,82m",2,125,1,30,34
1018,-,Shirvan Tas,13,20-Mar-02,İsviçre,-,,-,,21,35
1019,13,Arda Akbulut,1,1 Oca 2001,Türkiye,"1,95m",1,100,1,22,35
1020,1,Ahmet Kivanc,1,29 Nis 1998,Türkiye,"1,89m",,50,1,25,35
1021,25,Muhammed Emin Celik,1,14 Eki 2004,Türkiye,"1,92m",2,-,,19,35
1022,22,Fatih Kurucuk,2,21 Oca 1998,Türkiye,"1,92m",2,700,1,25,35
1023,23,Evren Korkmaz,2,27 Nis 1997,Türkiye,"1,84m",2,225,1,26,35
1024,4,Batuhan Yilmaz,2,1 Oca 1999,Türkiye,"1,90m",2,25,1,24,35
1025,21,Hidir Aytekin,2,12 Tem 2003,Türkiye,"1,87m",2,10,1,20,35
1026,64,Cem Güzelbay,2,15 Oca 2004,Türkiye,"1,88m",2,-,,19,35
1027,15,Jordan Lukaku,3,25 Tem 1994,Belçika,"1,80m",1,400,1,29,35
1028,3,Hüseyin Öztürk,3,28 Şub 1997,Türkiye,"1,77m",1,200,1,26,35
1029,77,Ferhat Katipoglu,4,20 Kas 1999,Türkiye,"1,68m",2,200,1,23,35
1030,26,Feyzi Yildirim,4,23 Oca 1996,Türkiye,"1,75m",2,75,1,27,35
1031,14,Hakki Türker,5,28 Tem 1999,Türkiye,"1,85m",2,225,1,24,35
1032,5,Kubilay Aktas,5,29 Oca 1995,Türkiye,"1,82m",2,150,1,28,35
1033,6,Devran Senyurt,5,22 Ağu 2004,Türkiye,"1,78m",2,50,1,19,35
1034,28,Check Oumar Diakité,6,5 Ara 2002,Fransa,"1,73m",,700,1,20,35
1035,8,Harun Alpsoy,6,3-Mar-97,Türkiye,"1,87m",2,100,1,26,35
1036,20,Ibrahim Aksu,6,20-Mar-02,Türkiye,"1,92m",1,25,1,21,35
1037,61,Serhat Kot,6,12 Ağu 1997,Türkiye,"1,70m",1,-,,26,35
1038,42,Abdoulaye Dabo,7,4-Mar-01,Fransa,"1,81m",1,450,1,22,35
1039,47,Samuel Yépié Yépié,7,2 Eki 2002,Fransa,"1,71m",1,150,1,21,35
1040,30,Mutlu Aksu Dogan,7,8-Mar-00,Türkiye,"1,78m",1,125,1,23,35
1041,27,Joe Champness,8,27 Nis 1997,Yeni Zelanda,"1,89m",1,250,1,26,35
1042,78,Junior Fernandes,8,10 Nis 1988,Şili,"1,82m",2,200,1,35,35
1043,99,Muhammet Enes Gök,8,20 Oca 1999,Türkiye,-,2,-,,24,35
1044,11,Eric Ayuk,9,17 Şub 1997,Kamerun,"1,73m",2,250,1,26,35
1045,68,Hakan Eroglu,9,17 Ağu 2003,Türkiye,-,,-,,20,35
1046,7,Metehan Altunbas,11,7 Oca 2003,Türkiye,"1,86m",2,200,1,20,35
1047,10,Dimitri Oberlin,11,27 Eyl 1997,İsviçre,"1,82m",2,200,1,26,35
1048,70,Burhan Tuzun,11,5-Mar-06,Türkiye,-,,-,,17,35
1049,35,Eren Karatas,1,27 Tem 2001,Türkiye,"1,91m",2,300,1,22,36
1050,1,Ozan Özenc,1,7 Oca 1993,Türkiye,"1,90m",2,75,1,30,36
1051,45,Mustafa Caliskan,1,19 Nis 2004,Türkiye,"1,87m",,50,1,19,36
1052,33,Efe Sarikaya,2,30 Kas 2005,Türkiye,-,1,550,1,17,36
1053,5,Sefa Özdemir,2,24 Nis 1998,Türkiye,"1,83m",1,125,1,25,36
1054,25,Tugay Gündem,2,7-Mar-03,Türkiye,"1,90m",2,50,1,20,36
1055,38,Ibrahim Öztürk,2,21 Haz 1981,Türkiye,"1,86m",2,25,1,42,36
1056,44,Kuban Altunbudak,2,2 Kas 2001,Türkiye,"1,90m",2,25,1,21,36
1057,3,Yusuf Tekin,3,21 Eyl 2002,Türkiye,"1,69m",1,100,1,21,36
1058,88,Özgür Özkaya,3,8 Şub 1988,Türkiye,"1,81m",1,25,1,35,36
1059,17,Salih Sarikaya,4,2 Şub 1998,Türkiye,-,2,225,1,25,36
1060,77,Onur Efe,4,13-Mar-02,Türkiye,-,2,75,1,21,36
1061,14,Tolga Ünlü,4,10 Eyl 1989,Türkiye,"1,80m",2,50,1,34,36
1062,8,Zeki Yildirim,5,15 Oca 1991,Türkiye,"1,80m",2,125,1,32,36
1063,23,Murat Demir,5,13-Mar-00,Türkiye,"1,86m",1,100,1,23,36
1064,6,Ceyhun Gülselam,5,25 Ara 1987,Türkiye,"1,92m",2,75,1,35,36
1065,32,Arda Gezer,6,12 Ağu 2002,Türkiye,"1,85m",2,225,1,21,36
1066,28,Mehmet Gündüz,6,15 Tem 2003,Türkiye,-,,125,1,20,36
1067,-,Cem Özgener,6,22-Mar-04,Türkiye,"1,86m",2,75,1,19,36
1068,34,Enes Ögrüce,6,3-May-07,Türkiye,"1,82m",2,75,1,16,36
1069,20,Enes Yetkin,6,24 Şub 2005,Türkiye,-,,50,1,18,36
1070,21,Ali Kizilkuyu,6,15-May-01,Türkiye,-,,50,1,22,36
1071,26,Ege Parmaksiz,6,7 Oca 2003,Türkiye,-,,25,1,20,36
1072,30,Caner Baycan,7,26-May-02,Türkiye,-,,25,1,21,36
1073,7,Eren Erdogan,8,22-May-01,Türkiye,"1,75m",1,500,1,22,36
1074,24,Erdem Özcan,9,30 Eki 2002,Türkiye,"1,78m",1,50,1,20,36
1075,19,Marco Paixão,11,19 Eyl 1984,Portekiz,"1,85m",2,75,1,39,36
1076,99,Nurettin Kücükdeniz,11,13 Nis 2004,Türkiye,-,,50,1,19,36
1077,11,Murat Uluc,11,15-May-81,Türkiye,"1,88m",1,25,1,42,36
1078,63,Deniz Kadah,11,2-Mar-86,Türkiye,"1,88m",2,25,1,37,36
1079,-,Dogac Cifci,1,24 Şub 2003,Türkiye,"1,86m",2,50,1,20,37
1080,1,Erkan Anapa,1,27 Oca 1998,Türkiye,"1,87m",2,25,1,25,37
1081,24,Göktan Cörüt,1,19 Haz 2000,Türkiye,"1,87m",2,25,1,23,37
1082,37,Kadir Seven,2,5-May-03,Türkiye,"1,87m",1,350,1,20,37
1083,5,Faustin Senghor,2,2 Oca 1994,Senegal,"1,83m",2,100,1,29,37
1084,-,Arda Kilic,2,21 Oca 2005,Türkiye,-,2,50,1,18,37
1085,94,Anil Yigit Cinar,2,10 Tem 2003,Türkiye,"1,93m",1,50,1,20,37
1086,4,Fatih Yilmaz,2,19-May-02,Türkiye,"1,88m",1,25,1,21,37
1087,50,Baris Gün,2,26 Nis 2004,Türkiye,-,,-,,19,37
1088,99,Faruk Can Genc,3,16 Şub 2000,Türkiye,"1,80m",1,200,1,23,37
1089,17,Sahin Dik,3,7 Şub 2004,Türkiye,-,1,50,1,19,37
1090,88,Ahmet Kara,3,11 Kas 2006,Türkiye,-,1,-,,16,37
1091,7,Talha Ülvan,4,20 Nis 2001,Türkiye,"1,81m",2,125,1,22,37
1092,23,Ertugrul Senlikoglu,4,19-May-99,Türkiye,"1,85m",3,25,1,24,37
1093,22,Ali Akcay,4,19 Eki 2006,Türkiye,-,2,-,,16,37
1094,77,Mehmet Keskin,4,5-May-02,Türkiye,-,2,-,,21,37
1095,28,Erol Can Akdag,5,18 Ağu 1996,Türkiye,"1,74m",2,350,1,27,37
1096,97,Furkan Kütük,5,7 Ara 2002,Türkiye,"1,80m",2,50,1,20,37
1097,81,Enishan Ceylan,5,16 Tem 2004,Türkiye,-,,-,,19,37
1098,26,Vukan Savicevic,6,29 Oca 1994,Karadağ,"1,79m",2,650,1,29,37
1099,-,Eren Kacar,6,1 Şub 2004,Türkiye,-,,-,,19,37
1100,66,Alperen Kösker,6,8 Şub 2003,Türkiye,"1,91m",2,-,,20,37
1101,10,Cekdar Orhan,7,8-Mar-98,Türkiye,"1,72m",2,200,1,25,37
1102,30,Yunus Emre Kobya,8,2-May-04,Türkiye,-,1,-,,19,37
1103,70,Emre Nizam,8,2 Oca 2002,Türkiye,-,,-,,21,37
1104,82,Arda Cebeci,8,2-Mar-05,Türkiye,-,2,-,,18,37
1105,11,Brandley Kuwas,9,19 Eyl 1992,Curacao,"1,81m",1,550,1,31,37
1106,21,Mirac Cakiroglu,9,8 Haz 2007,Türkiye,-,,-,,16,37
1107,84,Metin Caner Akbayrak,9,11 Oca 2004,Türkiye,-,,-,,19,37
1108,9,Mert Kurt,11,25 Eki 2002,Türkiye,"1,80m",2,75,1,20,37
1109,63,Mustafa Eren Keskin,11,17-May-04,Türkiye,-,,-,,19,37
1110,1,Göktug Bakirbas,1,1 Haz 1996,Türkiye,"1,96m",2,225,1,27,38
1111,13,Oguzhan Yagci,1,14 Oca 2002,Türkiye,"1,87m",2,50,1,21,38
1112,71,Firat Aymak,1,23 Oca 2004,Türkiye,"1,86m",1,25,1,19,38
1113,4,Firat Sasi,2,24-Mar-02,Türkiye,"1,84m",2,175,1,21,38
1114,2,Mustafa Akbas,2,30-May-90,Türkiye,"1,88m",1,75,1,33,38
1115,3,Yakup Kirtay,2,16 Tem 2003,Türkiye,"1,87m",1,50,1,20,38
1116,22,Mustafa Yumlu,2,25 Eyl 1987,Türkiye,"1,91m",2,50,1,36,38
1117,88,Enes Yigit,2,1 Oca 2003,Türkiye,-,,-,,20,38
1118,23,Cengizhan Bayrak,3,15 Kas 1999,Türkiye,"1,72m",1,175,1,23,38
1119,19,Ufuk Budak,3,26-May-90,Azerbaycan,"1,80m",1,25,1,33,38
1120,77,Celal Hanalp,4,1-May-96,Türkiye,"1,78m",3,125,1,27,38
1121,53,Orhan Ovacikli,4,23 Kas 1988,Türkiye,"1,79m",2,75,1,34,38
1122,25,Estrela,5,22 Eyl 1995,Angola,"1,73m",2,300,1,28,38
1123,5,Batuhan Artarslan,5,25-May-94,Türkiye,"1,90m",2,100,1,29,38
1124,18,Özgür Sert,6,11 Oca 2001,Türkiye,"1,80m",2,275,1,22,38
1125,8,Sefa Akgün,6,30 Haz 2000,Türkiye,"1,74m",1,175,1,23,38
1126,14,Alican Özfesli,6,1 Oca 1997,Türkiye,"1,80m",1,150,1,26,38
1127,24,Herolind Shala,6,1 Şub 1992,Kosova,"1,78m",1,150,1,31,38
1128,16,Muhammed Emin Yavas,6,5 Eyl 2000,Türkiye,"1,80m",2,25,1,23,38
1129,-,Ahmet Aksakal,6,2 Şub 2002,Türkiye,-,,-,,21,38
1130,6,Alperen Karaca,6,11 Şub 2004,Türkiye,"1,85m",1,-,,19,38
1131,66,Eren Özdemir,6,26 Haz 2003,Türkiye,-,,-,,20,38
1132,20,Furkan Özhan,8,14 Eki 2000,Türkiye,"1,76m",1,100,1,23,38
1133,27,Fatih Onay,8,29 Şub 2004,Türkiye,-,,-,,19,38
1134,17,Mikhail Rosheuvel,9,10 Ağu 1990,Hollanda,"1,76m",2,75,1,33,38
1135,7,Süleyman Koc,9,9 Haz 1989,Türkiye,-,2,50,1,34,38
1136,11,Güney Yilmaz,9,26 Şub 2003,Türkiye,"1,80m",1,25,1,20,38
1137,99,Gürkan Varlik,9,25-May-02,Türkiye,-,,-,,21,38
1138,10,Eren Tozlu,11,27 Ara 1990,Türkiye,"1,78m",2,275,1,32,38
1139,9,Hüseyin Mevlütoglu,11,16 Haz 2002,Türkiye,"1,96m",3,50,1,21,38
1140,41,Yigit Türkmen,11,16 Haz 2003,Türkiye,-,,-,,20,38
1141,90,Muhammet Karahan,11,19 Oca 2005,Türkiye,-,,-,,18,38
1142,1,Özkan Karabulut,1,16 Oca 1991,Türkiye,"1,90m",2,200,1,32,39
1143,29,Ömer Kahveci,1,15 Şub 1992,Türkiye,"1,86m",2,150,1,31,39
1144,35,Mehmet Hamza Sincar,1,25 Tem 2005,Türkiye,"1,94m",2,10,1,18,39
1145,80,Ümit Kurt,2,2-May-91,Türkiye,"1,88m",1,150,1,32,39
1146,2,Elano Yegen,2,8 Eki 2002,Türkiye,"1,91m",3,100,1,21,39
1147,4,Bugrahan Karsli,2,15 Oca 1998,Türkiye,"1,86m",2,100,1,25,39
1148,33,Taha Can Velioglu,2,21 Şub 1994,Türkiye,"1,87m",2,75,1,29,39
1149,81,Tarik Tekdal,2,15 Kas 1990,Türkiye,"1,86m",2,75,1,32,39
1150,55,Bahadir Erol,3,24 Şub 1994,Türkiye,"1,84m",1,200,1,29,39
1151,99,Hursit Tasci,3,9 Eyl 1990,Türkiye,"1,78m",1,125,1,33,39
1152,42,Abdulkadir Korkut,4,7 Kas 1993,Türkiye,"1,80m",2,200,1,29,39
1153,-,Kemal Bayrak,4,9-May-01,Türkiye,-,2,10,1,22,39
1154,14,Hakan Yesil,5,1 Oca 2002,Türkiye,"1,81m",2,400,1,21,39
1155,8,Tunahan Ergül,5,7 Şub 2000,Türkiye,"1,84m",1,225,1,23,39
1156,88,Emirhan Zaman,5,19-May-03,Türkiye,"1,83m",3,75,1,20,39
1157,5,Emir Alagöz,6,28 Oca 1992,Türkiye,"1,78m",1,175,1,31,39
1158,6,Nizamettin Caliskan,6,20-Mar-87,Türkiye,"1,72m",3,50,1,36,39
1159,10,Behlül Aydin,7,28 Kas 2000,Türkiye,"1,79m",1,250,1,22,39
1160,20,Kerem Baykus,7,5 Şub 2000,Türkiye,"1,84m",2,250,1,23,39
1161,23,Muhammet Seymen Aslan,7,2-May-05,Türkiye,-,,10,1,18,39
1162,30,Rahmi Can Mutlu,7,12-May-06,Türkiye,"1,76m",2,10,1,17,39
1163,61,Batuhan Kör,8,9-Mar-01,Türkiye,"1,81m",2,225,1,22,39
1164,7,Ali Han Tuncer,9,22 Ağu 1995,Türkiye,"1,82m",2,150,1,28,39
1165,67,Selman Dibek,9,14 Oca 2003,Türkiye,"1,70m",2,10,1,20,39
1166,19,Ali Demirel,11,2 Oca 2003,Türkiye,-,2,200,1,20,39
1167,9,Utku Sen,11,15 Haz 1998,Türkiye,"1,78m",2,175,1,25,39
1168,77,Ugur Can,11,2-Mar-96,Türkiye,"1,84m",2,150,1,27,39
1169,17,Enes Karakus,11,3 Oca 2001,Türkiye,"1,93m",2,100,1,22,39
1170,18,Atalay Yildirim,11,1 Nis 2002,Türkiye,"1,87m",2,100,1,21,39
1171,1,Nurullah Aslan,1,5 Tem 1997,Türkiye,"2,02m",2,300,1,26,41
1172,40,Bekir Demircan,1,25 Oca 1991,Türkiye,-,,50,1,32,41
1173,-,Sedat Ablak,1,15 Nis 2002,Türkiye,"1,83m",2,10,1,21,41
1174,99,Burak Kavlak,2,7 Tem 1996,Türkiye,-,2,200,1,27,41
1175,5,Furkan Saki,2,19 Oca 1997,Türkiye,-,2,175,1,26,41
1176,19,Emre Öztürk,2,26 Ağu 1992,Türkiye,"1,86m",1,150,1,31,41
1177,37,Ahmet Özkaya,2,10 Kas 2004,Türkiye,"1,88m",1,25,1,18,41
1178,-,Bahtiyar Yilmaz,2,9 Şub 2002,Türkiye,-,,10,1,21,41
1179,3,Ahmet Eren,3,13 Oca 1997,Türkiye,"1,72m",1,75,1,26,41
1180,88,Abdulcebrail Akbulut,3,15 Eki 2001,Türkiye,"1,78m",1,75,1,22,41
1181,77,Serif Dogan,4,28 Eki 1995,Türkiye,"1,75m",2,100,1,27,41
1182,65,Medeni Bingöl,4,20 Eki 1992,Türkiye,"1,85m",2,75,1,30,41
1183,6,Kerem Cagatay,5,1 Oca 1994,Türkiye,"1,81m",2,175,1,29,41
1184,12,Muhammed Ali Dogan,5,10 Ağu 1995,Türkiye,"1,76m",3,125,1,28,41
1185,22,Eren Kiyag,5,1-Mar-03,Türkiye,"1,79m",2,10,1,20,41
1186,10,Bekir Can Kara,6,7 Nis 1998,Türkiye,"1,72m",2,200,1,25,41
1187,23,Yunus Emre Yalcin,6,12 Eyl 1994,Türkiye,"1,74m",2,50,1,29,41
1188,44,Erdem Secgin,7,5 Oca 2000,Türkiye,"1,82m",2,100,1,23,41
1189,48,Onurcan Güler,7,24-Mar-95,Türkiye,"1,80m",2,100,1,28,41
1190,20,Yusuf Sengüler,7,20 Ara 2003,Türkiye,"1,77m",3,25,1,19,41
1191,18,Hasan Bilal,8,12-Mar-98,Türkiye,"1,74m",1,150,1,25,41
1192,-,Seymen Sagdinc,8,14 Ağu 2002,Türkiye,"1,84m",3,10,1,21,41
1193,7,Harun Kavaklidere,9,16-Mar-98,Türkiye,"1,78m",1,175,1,25,41
